дата;wiki id;page id;имя;профессия;ссылка
1900-01-01;Q4769382;4557460;Энни Макьюэн;Australian activist;https://ru.wikipedia.org/wiki/Энни_Макьюэн
1900-01-01;Q4886318;4667406;Бен Квин;Film screenwriter and TV producer;https://ru.wikipedia.org/wiki/Бен_Квин
1900-01-01;Q5233397;5003033;Энох, Давид;израильский шахматист;https://ru.wikipedia.org/wiki/Энох,_Давид
1900-01-01;Q5252449;5021962;Дейн Перри;Australian actor, dancer and choreographer;https://ru.wikipedia.org/wiki/Дейн_Перри
1900-01-01;Q5937904;5710871;Карим Кешаварз;иранский переводчик и автор рассказов;https://ru.wikipedia.org/wiki/Карим_Кешаварз
1900-01-01;Q5952766;5726976;Хуан Веласкес;мексиканский генерал;https://ru.wikipedia.org/wiki/Хуан_Веласкес
1900-01-01;Q6023319;5805528;Гёненч, Мебруре;Turkish politician;https://ru.wikipedia.org/wiki/Гёненч,_Мебруре
1900-01-01;Q6500575;6319573;Лоуренс Дуорет;American screenwriter;https://ru.wikipedia.org/wiki/Лоуренс_Дуорет
1900-01-01;Q6745939;6589016;Утида, Мамору;Japanese ophthalmologist;https://ru.wikipedia.org/wiki/Утида,_Мамору
1900-01-01;Q5544380;5304554;Джордж Скрибнер;American film director and animator;https://ru.wikipedia.org/wiki/Джордж_Скрибнер
1900-01-01;Q5591205;5352183;Грэйс Хартман;first female mayor of Sudbury, Ontario;https://ru.wikipedia.org/wiki/Грэйс_Хартман
1900-01-01;Q5698280;5461991;Антонио Фернандес;Mexican military personnel;https://ru.wikipedia.org/wiki/Антонио_Фернандес
1900-01-01;Q6130323;5923163;Том Лонг;New Zealand hangman;https://ru.wikipedia.org/wiki/Том_Лонг
1900-01-01;Q6707914;6544734;Лайл Кесслер;writer;https://ru.wikipedia.org/wiki/Лайл_Кесслер
1900-01-01;Q18407644;19941764;Шимкович, Андрей Леонтьевич;;https://ru.wikipedia.org/wiki/Шимкович,_Андрей_Леонтьевич
1900-01-01;Q18634083;20165066;Бембешев, Эрдне Мендерикович;;https://ru.wikipedia.org/wiki/Бембешев,_Эрдне_Мендерикович
1900-01-01;Q18634322;20165304;Жуков, Александр Алексеевич;комиссар государственной безопасности;https://ru.wikipedia.org/wiki/Жуков,_Александр_Алексеевич
1900-01-01;Q18641363;20172428;Рой Бент;Australian rules footballer;https://ru.wikipedia.org/wiki/Рой_Бент
1900-01-01;Q18930717;20487660;Лебедудинский Петр Михайлович;;https://ru.wikipedia.org/wiki/Лебедудинский_Петр_Михайлович
1900-01-01;Q19613345;21212688;Бабин, Анатолий Васильевич;генерал-майор Советской Армии;https://ru.wikipedia.org/wiki/Бабин,_Анатолий_Васильевич
1900-01-01;Q20512227;22260309;Саркис Вирапян;;https://ru.wikipedia.org/wiki/Саркис_Вирапян
1900-01-01;Q21039184;23085910;Джон Арнольд;American blues and jazz pianist;https://ru.wikipedia.org/wiki/Джон_Арнольд
1900-01-01;Q698611;657730;Оппахер, Эрнст;Austrian figure skater;https://ru.wikipedia.org/wiki/Оппахер,_Эрнст
1900-01-01;Q710835;668466;Норрис, Артур;British tennis player;https://ru.wikipedia.org/wiki/Норрис,_Артур
1900-01-01;Q823018;775838;Бернардо Родригес;Spanish association football player;https://ru.wikipedia.org/wiki/Бернардо_Родригес
1900-01-01;Q1132882;1079785;Вреттос, Иоаннис;Greek marathon runner;https://ru.wikipedia.org/wiki/Вреттос,_Иоаннис
1900-01-01;Q1218113;1159803;Никольсбургер, Режё;Hungarian footballer;https://ru.wikipedia.org/wiki/Никольсбургер,_Режё
1900-01-01;Q1250337;1191318;Пьер Мейер;;https://ru.wikipedia.org/wiki/Пьер_Мейер
1900-01-01;Q1323691;1263452;Пол Шеррер;Swiss librarian (1900-1992);https://ru.wikipedia.org/wiki/Пол_Шеррер
1900-01-01;Q1528383;1465382;Котрба, Карел;Czechoslovak ice hockey player;https://ru.wikipedia.org/wiki/Котрба,_Карел
1900-01-01;Q1818613;1749487;Хорвиц, Лео;Austrian figure skater;https://ru.wikipedia.org/wiki/Хорвиц,_Лео
1900-01-01;Q2068251;1995483;Треваскис, Джон;British rugby union player;https://ru.wikipedia.org/wiki/Треваскис,_Джон
1900-01-01;Q2397462;2316056;Марк Ахбар;filmmaker;https://ru.wikipedia.org/wiki/Марк_Ахбар
1900-01-01;Q2416942;2334735;Тео Лукас;;https://ru.wikipedia.org/wiki/Тео_Лукас
1900-01-01;Q2637394;2542721;Коэн, Анри;Belgian water polo player;https://ru.wikipedia.org/wiki/Коэн,_Анри
1900-01-01;Q2672448;2574550;Кирилл Эндрюс;badminton player;https://ru.wikipedia.org/wiki/Кирилл_Эндрюс
1900-01-01;Q18200434;19730124;Афонин, Семён Анисимович;генерал-майор Советской Армии;https://ru.wikipedia.org/wiki/Афонин,_Семён_Анисимович
1900-01-01;Q18275600;19804817;Пасенченко-Демиденко, Филипп Иванович;;https://ru.wikipedia.org/wiki/Пасенченко-Демиденко,_Филипп_Иванович
1900-01-01;Q18674281;20204624;Норман Райт;English agricultural and nutritional scientist;https://ru.wikipedia.org/wiki/Норман_Райт
1900-01-01;Q19277883;20844882;Дейв Андерсон;American film technician;https://ru.wikipedia.org/wiki/Дейв_Андерсон
1900-01-01;Q19613554;21212900;Батчаев, Магомет Ильясович;Soviet politician;https://ru.wikipedia.org/wiki/Батчаев,_Магомет_Ильясович
1900-01-01;Q19615918;21215169;Зингер, Борис Александрович;;https://ru.wikipedia.org/wiki/Зингер,_Борис_Александрович
1900-01-01;Q20028815;21699269;Фёдоров, Николай Николаевич (чекист);;https://ru.wikipedia.org/wiki/Фёдоров,_Николай_Николаевич_(чекист)
1900-01-01;Q20622553;22370089;Дмитрий Михайлович Григорьев;;https://ru.wikipedia.org/wiki/Дмитрий_Михайлович_Григорьев
1900-01-01;Q16067346;22825583;Мартин Мюллер;люксембургский гимнаст;https://ru.wikipedia.org/wiki/Мартин_Мюллер
1900-01-01;Q20981237;23032991;Ралстон Гест, Маргарет;American painter;https://ru.wikipedia.org/wiki/Ралстон_Гест,_Маргарет
1900-01-01;Q21499609;23544523;Станислав Колаковский;;https://ru.wikipedia.org/wiki/Станислав_Колаковский
1900-01-01;Q21702979;23741850;Ёсида, Кэнко;;https://ru.wikipedia.org/wiki/Ёсида,_Кэнко
1900-01-01;Q24229215;26203401;Крошнер, Михаил Ефимович;;https://ru.wikipedia.org/wiki/Крошнер,_Михаил_Ефимович
1900-01-01;Q24642544;26607647;Крицкий, Сергей Николаевич;;https://ru.wikipedia.org/wiki/Крицкий,_Сергей_Николаевич
1900-01-01;Q6779949;6627305;Мэри Джонсон;American classic female blues singer, accordionist and songwriter;https://ru.wikipedia.org/wiki/Мэри_Джонсон
1900-01-01;Q6793018;6641783;Морис Деверо;film director;https://ru.wikipedia.org/wiki/Морис_Деверо
1900-01-01;Q6967864;6837009;Нат Молдин;American screenwriter;https://ru.wikipedia.org/wiki/Нат_Молдин
1900-01-01;Q7306974;7212416;Уильямс, Рис Дэвид;Welsh footballer (1900-1963);https://ru.wikipedia.org/wiki/Уильямс,_Рис_Дэвид
1900-01-01;Q7347390;7254650;Роберт Мартин;American bobsledder;https://ru.wikipedia.org/wiki/Роберт_Мартин
1900-01-01;Q11077121;12287229;Хозе Гарсия;Spanish sculptor and wood carver;https://ru.wikipedia.org/wiki/Хозе_Гарсия
1900-01-01;Q11390897;12529422;Ямаки, Ёсио;;https://ru.wikipedia.org/wiki/Ямаки,_Ёсио
1900-01-01;Q11425197;12563951;Сакамото, Мансити;Japanese photographer;https://ru.wikipedia.org/wiki/Сакамото,_Мансити
1900-01-01;Q11439399;12578252;Оокуни, Икко;Japanese actor;https://ru.wikipedia.org/wiki/Оокуни,_Икко
1900-01-01;Q11473412;12612930;Окада, Госаку;;https://ru.wikipedia.org/wiki/Окада,_Госаку
1900-01-01;Q11536544;12676461;Кацура, Ёсико;Japanese actress;https://ru.wikipedia.org/wiki/Кацура,_Ёсико
1900-01-01;Q11641984;12782456;Эндзёдзи, Мунэнори;;https://ru.wikipedia.org/wiki/Эндзёдзи,_Мунэнори
1900-01-01;Q11645447;12785915;Нохира, Сёдзо;;https://ru.wikipedia.org/wiki/Нохира,_Сёдзо
1900-01-01;Q11657966;12798010;Абэ, Конго;Japanese artist (1900-1968);https://ru.wikipedia.org/wiki/Абэ,_Конго
1900-01-01;Q11780549;12917308;Оливера, Мигель;уругвайский футболист;https://ru.wikipedia.org/wiki/Оливера,_Мигель
1900-01-01;Q3699923;3525996;Сирил Хэйр;британский судья и писатель;https://ru.wikipedia.org/wiki/Сирил_Хэйр
1900-01-01;Q3737168;3562575;Коутуре, Сади;уругвайский футболист;https://ru.wikipedia.org/wiki/Коутуре,_Сади
1900-01-01;Q3753660;3578679;Аврора Редондо;Spanish actress;https://ru.wikipedia.org/wiki/Аврора_Редондо
1900-01-01;Q3898394;3719643;Десси, Станис;Italian painter, engraver and sculptor (1900-1986);https://ru.wikipedia.org/wiki/Десси,_Станис
1900-01-01;Q4053873;3862929;А Ин;writer and literary critic (1900-1977);https://ru.wikipedia.org/wiki/А_Ин
1900-01-01;Q4055472;3864473;Августинович, Октавий Петрович;;https://ru.wikipedia.org/wiki/Августинович,_Октавий_Петрович
1900-01-01;Q4055969;3864957;Авниэль, Мордехай;Israeli painter, sculptor and lawyers;https://ru.wikipedia.org/wiki/Авниэль,_Мордехай
1900-01-01;Q4059705;3868601;Аковбян, Армаис Аристагесович;;https://ru.wikipedia.org/wiki/Аковбян,_Армаис_Аристагесович
1900-01-01;Q4065855;3874615;Андрей Соколов;главный герой рассказа «Судьба человека»;https://ru.wikipedia.org/wiki/Андрей_Соколов
1900-01-01;Q4067063;3875801;Антипин, Филипп Лукьянович;;https://ru.wikipedia.org/wiki/Антипин,_Филипп_Лукьянович
1900-01-01;Q4071431;3880029;Ассатуров, Поль К.;;https://ru.wikipedia.org/wiki/Ассатуров,_Поль_К.
1900-01-01;Q4079014;3887442;Баскаков, Тимофей Андреевич;;https://ru.wikipedia.org/wiki/Баскаков,_Тимофей_Андреевич
1900-01-01;Q4080286;3888690;Леонид Фокеевич Баштаков;сотрудник органов ОГПУ-НКВД-МГБ, один из руководителей Катынского расстрела;https://ru.wikipedia.org/wiki/Леонид_Фокеевич_Баштаков
1900-01-01;Q4102628;3910598;Вакели, Иона;1900-1988;https://ru.wikipedia.org/wiki/Вакели,_Иона
1900-01-01;Q4104065;3912005;Варшава, Борис Ефимович;;https://ru.wikipedia.org/wiki/Варшава,_Борис_Ефимович
1900-01-01;Q4274902;4085862;Майлдмэй, Одри;English-Canadian singer;https://ru.wikipedia.org/wiki/Майлдмэй,_Одри
1900-01-01;Q4319721;4128757;Алов, Василий Алексеевич;;https://ru.wikipedia.org/wiki/Алов,_Василий_Алексеевич
1900-01-01;Q4360810;4165913;Петров, Михаил Прокофьевич;Russian architect;https://ru.wikipedia.org/wiki/Петров,_Михаил_Прокофьевич
1900-01-01;Q4372596;4176903;Попов, Пётр Леонидович;разведчик;https://ru.wikipedia.org/wiki/Попов,_Пётр_Леонидович
1900-01-01;Q4382136;4185794;Прохоров, Василий Иванович (генерал-майор);;https://ru.wikipedia.org/wiki/Прохоров,_Василий_Иванович_(генерал-майор)
1900-01-01;Q4402589;4205047;Рязанов, Фёдор Фёдорович;;https://ru.wikipedia.org/wiki/Рязанов,_Фёдор_Фёдорович
1900-01-01;Q4429240;4229947;Генриетта Сорокина;Russian sister of mercy;https://ru.wikipedia.org/wiki/Генриетта_Сорокина
1900-01-01;Q4437999;4237795;Спокойный, Леонтий Феликсович;;https://ru.wikipedia.org/wiki/Спокойный,_Леонтий_Феликсович
1900-01-01;Q4466357;4264227;Турок, Иосиф Дмитриевич;;https://ru.wikipedia.org/wiki/Турок,_Иосиф_Дмитриевич
1900-01-01;Q4525720;4319423;Шмидтгоф, Владимир Георгиевич;Russian director and film director (1900-1944);https://ru.wikipedia.org/wiki/Шмидтгоф,_Владимир_Георгиевич
1900-01-01;Q4710516;4500958;Альберт Хантер;British politician (1900-1969);https://ru.wikipedia.org/wiki/Альберт_Хантер
1900-01-01;Q5239517;5009270;Дэвид Скарпа;American screenwriter;https://ru.wikipedia.org/wiki/Дэвид_Скарпа
1900-01-01;Q5539727;5299892;Джордж Гилмор;Canadian academic;https://ru.wikipedia.org/wiki/Джордж_Гилмор
1900-01-01;Q5560950;5321301;Гилберт Хэкфорт-Джонс;British writer;https://ru.wikipedia.org/wiki/Гилберт_Хэкфорт-Джонс
1900-01-01;Q5648872;5410060;Мануэль Гонсалес;Spanish actor;https://ru.wikipedia.org/wiki/Мануэль_Гонсалес
1900-01-01;Q21033962;23080352;Ганс Ульбрихт;;https://ru.wikipedia.org/wiki/Ганс_Ульбрихт
1900-01-01;Q21099197;23146450;Казначеев, Дмитрий Филиппович;;https://ru.wikipedia.org/wiki/Казначеев,_Дмитрий_Филиппович
1900-01-01;Q21104568;23151916;Любимов, Саул Михайлович;;https://ru.wikipedia.org/wiki/Любимов,_Саул_Михайлович
1900-01-01;Q21558691;23600651;Катаяма Бокуйо;japanese painter;https://ru.wikipedia.org/wiki/Катаяма_Бокуйо
1900-01-01;Q21702810;23741682;Ямада, Юкио;botanist (1900-1975);https://ru.wikipedia.org/wiki/Ямада,_Юкио
1900-01-01;Q22045599;24077155;Варухас, Георгиос;;https://ru.wikipedia.org/wiki/Варухас,_Георгиос
1900-01-01;Q24009951;26002971;Бронин, Яков Григорьевич;Soviet spy;https://ru.wikipedia.org/wiki/Бронин,_Яков_Григорьевич
1900-01-01;Q24191880;26166437;Лоик де Лобель;French engineer;https://ru.wikipedia.org/wiki/Лоик_де_Лобель
1900-01-01;Q26769517;28697135;Яценко, Григорий;;https://ru.wikipedia.org/wiki/Яценко,_Григорий
1900-01-01;Q27917339;29624742;Тотиномори, Сёдзи;;https://ru.wikipedia.org/wiki/Тотиномори,_Сёдзи
1900-01-01;Q28357846;30054982;Мордовин, Юрий Константинович;;https://ru.wikipedia.org/wiki/Мордовин,_Юрий_Константинович
1900-01-01;Q28358717;30055853;Мехралиев, Сейфи Сеид оглы;;https://ru.wikipedia.org/wiki/Мехралиев,_Сейфи_Сеид_оглы
1900-01-01;Q28500638;30194953;Нигматулла Сыргабекович Сыргабеков;;https://ru.wikipedia.org/wiki/Нигматулла_Сыргабекович_Сыргабеков
1900-01-01;Q28665118;30324731;Першин, Зиновий Аристархович;;https://ru.wikipedia.org/wiki/Першин,_Зиновий_Аристархович
1900-01-01;Q29359799;31010348;Иванов, Никита Иванович;;https://ru.wikipedia.org/wiki/Иванов,_Никита_Иванович
1900-01-01;Q30505073;32115837;Томас Артур Биссон;;https://ru.wikipedia.org/wiki/Томас_Артур_Биссон
1900-01-01;Q31181394;32790168;Милосава Перунович;Montenegrin gymnast, war heroine;https://ru.wikipedia.org/wiki/Милосава_Перунович
1900-01-01;Q31202797;32811513;Моллаев, Супьян Кагирович;;https://ru.wikipedia.org/wiki/Моллаев,_Супьян_Кагирович
1900-01-01;Q39082761;40441286;Аппаев, Хасан Джашауович;;https://ru.wikipedia.org/wiki/Аппаев,_Хасан_Джашауович
1900-01-01;Q39382709;40737847;Соломон Давидович Саввин;;https://ru.wikipedia.org/wiki/Соломон_Давидович_Саввин
1900-01-01;Q41250195;42573617;Погребицкий, Евгений Осипович;;https://ru.wikipedia.org/wiki/Погребицкий,_Евгений_Осипович
1900-01-01;Q41560748;42876008;Каракаш, Николай Карпович;российский и советский теннисист, тренер по теннису;https://ru.wikipedia.org/wiki/Каракаш,_Николай_Карпович
1900-01-01;Q42333692;43615170;Берендгоф, Николай Сергеевич;Russian Soviet poet;https://ru.wikipedia.org/wiki/Берендгоф,_Николай_Сергеевич
1900-01-01;Q12349590;13565893;Иван Сарафов;болгарский эсперантист;https://ru.wikipedia.org/wiki/Иван_Сарафов
1900-01-01;Q12529271;13801170;Михин, Андрей Дмитриевич;;https://ru.wikipedia.org/wiki/Михин,_Андрей_Дмитриевич
1900-01-01;Q12970849;14450355;Даниелян, Мушег Нерсесович;Soviet statesman (1900-1938);https://ru.wikipedia.org/wiki/Даниелян,_Мушег_Нерсесович
1900-01-01;Q15065735;16730557;Даугуль, Валентин Георгиевич;Russian architect (1900-1941);https://ru.wikipedia.org/wiki/Даугуль,_Валентин_Георгиевич
1900-01-01;Q15804765;17433716;Дэвид Аллен;American special effects artist;https://ru.wikipedia.org/wiki/Дэвид_Аллен
1900-01-01;Q100522491;98161537;Касьян Соломонов;советский архитектор-конструктивис;https://ru.wikipedia.org/wiki/Касьян_Соломонов
1900-01-01;Q105411183;100787017;Фомиченко, Илларион Яковлевич;;https://ru.wikipedia.org/wiki/Фомиченко,_Илларион_Яковлевич
1900-01-01;Q106314759;101609467;Этерия, Ермолай Павлович;;https://ru.wikipedia.org/wiki/Этерия,_Ермолай_Павлович
1900-01-01;Q106366525;101659482;Александр Александрович Цемиров;;https://ru.wikipedia.org/wiki/Александр_Александрович_Цемиров
1900-01-01;Q5798335;5568133;Даниэль Фернандес;Argentinian military personnel;https://ru.wikipedia.org/wiki/Даниэль_Фернандес
1900-01-01;Q5806695;5576159;Педро Гонсалес;Mexican military personnel;https://ru.wikipedia.org/wiki/Педро_Гонсалес
1900-01-01;Q5933099;5705702;Джон Беллуччи;American voice actor and screenwriter;https://ru.wikipedia.org/wiki/Джон_Беллуччи
1900-01-01;Q5965807;5741510;Гуннар Лундберг;;https://ru.wikipedia.org/wiki/Гуннар_Лундберг
1900-01-01;Q6057777;5844229;Мелахат Гюрсель;first lady;https://ru.wikipedia.org/wiki/Мелахат_Гюрсель
1900-01-01;Q6117690;5909663;Сальвадор Гонсалес;Mexican warrior;https://ru.wikipedia.org/wiki/Сальвадор_Гонсалес
1900-01-01;Q6147266;5941676;Джэми Мосс;American screenwriter;https://ru.wikipedia.org/wiki/Джэми_Мосс
1900-01-01;Q6216566;6016370;Иоганнес Бреннер;эстонский футболист;https://ru.wikipedia.org/wiki/Иоганнес_Бреннер
1900-01-01;Q6390144;6203223;Кеннет Грант;Catholic bishop;https://ru.wikipedia.org/wiki/Кеннет_Грант
1900-01-01;Q6525887;6345539;Леонардас Абрамавичюс;литовский шахматист;https://ru.wikipedia.org/wiki/Леонардас_Абрамавичюс
1900-01-01;Q7652070;7574653;Свен Отто Свенссон;Swedish chess master;https://ru.wikipedia.org/wiki/Свен_Отто_Свенссон
1900-01-01;Q28495671;30190001;Роман Степанович Арнаутов;Soviet politician;https://ru.wikipedia.org/wiki/Роман_Степанович_Арнаутов
1900-01-01;Q28703074;30362671;Гурген Осипович Булат;;https://ru.wikipedia.org/wiki/Гурген_Осипович_Булат
1900-01-01;Q30345875;31957596;Анна Мухаммедов;Soviet politician;https://ru.wikipedia.org/wiki/Анна_Мухаммедов
1900-01-01;Q30879265;32488667;Брауере, Зелма;;https://ru.wikipedia.org/wiki/Брауере,_Зелма
1900-01-01;Q38243245;39609487;Андрей Иванович Морозов;советский партийный и хозяйственный деятель;https://ru.wikipedia.org/wiki/Андрей_Иванович_Морозов
1900-01-01;Q39083538;40442062;Прокофьев, Алексей Макарович;;https://ru.wikipedia.org/wiki/Прокофьев,_Алексей_Макарович
1900-01-01;Q39083701;40442225;Журавлёв, Николай Николаевич;;https://ru.wikipedia.org/wiki/Журавлёв,_Николай_Николаевич
1900-01-01;Q39386890;40741924;Мария Захаровна Пономарёва;;https://ru.wikipedia.org/wiki/Мария_Захаровна_Пономарёва
1900-01-01;Q39389114;40744112;Григорий Емельянович Духович;;https://ru.wikipedia.org/wiki/Григорий_Емельянович_Духович
1900-01-01;Q42295330;43577818;Сумбаев, Игорь Степанович;;https://ru.wikipedia.org/wiki/Сумбаев,_Игорь_Степанович
1900-01-01;Q44056225;45257589;Василий Михайлович Коробкин;советский партийный и государственны деятель;https://ru.wikipedia.org/wiki/Василий_Михайлович_Коробкин
1900-01-01;Q47486723;48530256;Валерия Зборовски;персонаж романа Владимира Набокова «Лолита»;https://ru.wikipedia.org/wiki/Валерия_Зборовски
1900-01-01;Q47489382;48532784;Сорока, Евдоким Дмитриевич;;https://ru.wikipedia.org/wiki/Сорока,_Евдоким_Дмитриевич
1900-01-01;Q49844753;50845362;Голован, Андрей Трифонович;;https://ru.wikipedia.org/wiki/Голован,_Андрей_Трифонович
1900-01-01;Q43425030;44641644;Абрамов, Седрак Карапетович;;https://ru.wikipedia.org/wiki/Абрамов,_Седрак_Карапетович
1900-01-01;Q43430106;44646598;Стрельникова, Федосия Афанасьевна;;https://ru.wikipedia.org/wiki/Стрельникова,_Федосия_Афанасьевна
1900-01-01;Q44057907;45259217;Шейнман, Илья Борисович;;https://ru.wikipedia.org/wiki/Шейнман,_Илья_Борисович
1900-01-01;Q48708797;49730893;Белоголовый, Аполлон Аполлонович;Russian engineer;https://ru.wikipedia.org/wiki/Белоголовый,_Аполлон_Аполлонович
1900-01-01;Q53761387;54235781;Хотенко, Яков Алексеевич;;https://ru.wikipedia.org/wiki/Хотенко,_Яков_Алексеевич
1900-01-01;Q55104122;55174526;Тархан, Ильяс Умерович;;https://ru.wikipedia.org/wiki/Тархан,_Ильяс_Умерович
1900-01-01;Q16009712;17627217;Джим Сандерс;New Zealand rugby league footballer and coach;https://ru.wikipedia.org/wiki/Джим_Сандерс
1900-01-01;Q16111330;17728789;Винко Грдан;;https://ru.wikipedia.org/wiki/Винко_Грдан
1900-01-01;Q16231639;17855839;Такано, Хиромаса;;https://ru.wikipedia.org/wiki/Такано,_Хиромаса
1900-01-01;Q16262043;17887700;Ли Дзин Му;;https://ru.wikipedia.org/wiki/Ли_Дзин_Му
1900-01-01;Q16546382;18167632;Мёдинг, Фриц;German field hockey player;https://ru.wikipedia.org/wiki/Мёдинг,_Фриц
1900-01-01;Q16670834;18277102;Леонтьев, Василий Кузьмич;;https://ru.wikipedia.org/wiki/Леонтьев,_Василий_Кузьмич
1900-01-01;Q16676926;18282922;Михаил;;https://ru.wikipedia.org/wiki/Михаил
1900-01-01;Q16689415;18294791;Пудовкин, Петр Дмитриевич;;https://ru.wikipedia.org/wiki/Пудовкин,_Петр_Дмитриевич
1900-01-01;Q16693376;18298697;Рябиков, Глеб Алексеевич;Russian association football player (1900-2000);https://ru.wikipedia.org/wiki/Рябиков,_Глеб_Алексеевич
1900-01-01;Q18019599;19554241;Варухас, Аристидис;Greek painter;https://ru.wikipedia.org/wiki/Варухас,_Аристидис
1900-01-01;Q107277992;102535434;Азнасурин, Вали Латипович;гвардии старший сержант 60-го гвардейского кавполка 112-й Башкирской (16-й гвардейской Черниговской) кавалерийской дивизии;https://ru.wikipedia.org/wiki/Азнасурин,_Вали_Латипович
1900-01-01;Q107342883;102591882;Ибрагимов, Файзрахман Хусаинович;Воин 112-й башкирской кавалерийской дивизии, шаймуратовец, гвардии красноармеец;https://ru.wikipedia.org/wiki/Ибрагимов,_Файзрахман_Хусаинович
1900-01-01;Q107366248;102625624;Валиев Галиулла Ғалимуллович;воин 112-ой Башкирской кавалерийской дивизии;https://ru.wikipedia.org/wiki/Валиев_Галиулла_Ғалимуллович
1900-01-01;Q102475;105086;Гюнтер Стайн;German journalist;https://ru.wikipedia.org/wiki/Гюнтер_Стайн
1900-01-01;Q96878;99069;Фридрих Мауц;German psychiatrist;https://ru.wikipedia.org/wiki/Фридрих_Мауц
1900-01-01;Q136321;138059;Ньютон Лю;Chinese bishop;https://ru.wikipedia.org/wiki/Ньютон_Лю
1900-01-01;Q158379;159375;Иржи Волькер;Czech poet, journalist and playwright;https://ru.wikipedia.org/wiki/Иржи_Волькер
1900-01-01;Q340089;325922;Мактум ибн Хашер;Emir of Dubai;https://ru.wikipedia.org/wiki/Мактум_ибн_Хашер
1900-01-01;Q457748;431812;Сандаль, Йоста;figure skater;https://ru.wikipedia.org/wiki/Сандаль,_Йоста
1900-01-01;Q729781;686143;Хуберт Ван Доорн;Dutch businessman;https://ru.wikipedia.org/wiki/Хуберт_Ван_Доорн
1900-01-01;Q936244;886480;Хекимоглу;Turkish folk hero;https://ru.wikipedia.org/wiki/Хекимоглу
1900-01-01;Q1234474;1175734;Франсиско Ариас;Spanish association football player;https://ru.wikipedia.org/wiki/Франсиско_Ариас
1900-01-01;Q1466003;1404075;Шперлинг, Густав;German amateur wrestler (1900-2000);https://ru.wikipedia.org/wiki/Шперлинг,_Густав
1900-01-01;Q1523161;1460199;Мулугета Йеггази;Ethiopian government official and commander in the Ethiopian Army;https://ru.wikipedia.org/wiki/Мулугета_Йеггази
1900-01-01;Q1571827;1507776;Альберт Шнайдер;;https://ru.wikipedia.org/wiki/Альберт_Шнайдер
1900-01-01;Q1681289;1614732;Уэст, Джеймс;English football manager;https://ru.wikipedia.org/wiki/Уэст,_Джеймс
1900-01-01;Q1701200;1634509;Джон Несбитт;American jazz trumpeter, composer and arranger;https://ru.wikipedia.org/wiki/Джон_Несбитт
1900-01-01;Q55104383;55174778;Самединов, Абдураим Абдураманович;;https://ru.wikipedia.org/wiki/Самединов,_Абдураим_Абдураманович
1900-01-01;Q55650260;55634200;Алафер, Георгий Леонгардович;;https://ru.wikipedia.org/wiki/Алафер,_Георгий_Леонгардович
1900-01-01;Q55651297;55635195;Взоров, Борис Николаевич;;https://ru.wikipedia.org/wiki/Взоров,_Борис_Николаевич
1900-01-01;Q55651373;55635270;Воробьёв, Константин Васильевич;Советский гос- и хоздеятель;https://ru.wikipedia.org/wiki/Воробьёв,_Константин_Васильевич
1900-01-01;Q55653621;55637117;Кондриков, Василий Иванович;;https://ru.wikipedia.org/wiki/Кондриков,_Василий_Иванович
1900-01-01;Q56309607;56248164;Давранов, Арменак Георгиевич;;https://ru.wikipedia.org/wiki/Давранов,_Арменак_Георгиевич
1900-01-01;Q59533329;59429845;Рабон, Израэль;1900-1941;https://ru.wikipedia.org/wiki/Рабон,_Израэль
1900-01-01;Q8016784;7962498;Уильям Перкинс;British author;https://ru.wikipedia.org/wiki/Уильям_Перкинс
1900-01-01;Q9207672;9300426;Дионисио Алваро дос Сантос;бразильский футболист;https://ru.wikipedia.org/wiki/Дионисио_Алваро_дос_Сантос
1900-01-01;Q11309875;12448769;Дзякку, Сираи;Japanese military personnel;https://ru.wikipedia.org/wiki/Дзякку,_Сираи
1900-01-01;Q11407846;12546524;Намбо, Хидэхиса;Japanese novelist;https://ru.wikipedia.org/wiki/Намбо,_Хидэхиса
1900-01-01;Q11488934;12628527;Мияма, Сакура;;https://ru.wikipedia.org/wiki/Мияма,_Сакура
1900-01-01;Q11551015;12690934;Эдоя, Нэкодзо;;https://ru.wikipedia.org/wiki/Эдоя,_Нэкодзо
1900-01-01;Q11615711;12756078;Ханано, Томидзо;;https://ru.wikipedia.org/wiki/Ханано,_Томидзо
1900-01-01;Q11648611;12789080;Судзуки, Хатиро;Japanese photographer (1900-1985);https://ru.wikipedia.org/wiki/Судзуки,_Хатиро
1900-01-01;Q11654230;12794262;Нагано, Масаёси;Japanese politician;https://ru.wikipedia.org/wiki/Нагано,_Масаёси
1900-01-01;Q11657181;12797227;Акуцу, Сёдзо;Japanese military personnel;https://ru.wikipedia.org/wiki/Акуцу,_Сёдзо
1900-01-01;Q11687110;12825605;Аксель Крогиус;;https://ru.wikipedia.org/wiki/Аксель_Крогиус
1900-01-01;Q11754419;12891203;Тристан, Леон;Polish actor;https://ru.wikipedia.org/wiki/Тристан,_Леон
1900-01-01;Q11813232;12949755;Руотта, Паскуаль;уругвайский футболист;https://ru.wikipedia.org/wiki/Руотта,_Паскуаль
1900-01-01;Q18336682;19866419;Огата, Камэкити;;https://ru.wikipedia.org/wiki/Огата,_Камэкити
1900-01-01;Q18506542;20042563;Янко Янша;Slovenian cross-country skier;https://ru.wikipedia.org/wiki/Янко_Янша
