дата;wiki id;page id;имя;профессия;ссылка
1922-03-16;Q4404329;4206721;Савчук, Андрей Иосифович;;https://ru.wikipedia.org/wiki/Савчук,_Андрей_Иосифович
1922-03-17;Q240335;233649;Колонич, Илона;Hungarian documentary filmmaker;https://ru.wikipedia.org/wiki/Колонич,_Илона
1922-03-17;Q323107;310341;Патрик Суппес;philosopher from United States of America;https://ru.wikipedia.org/wiki/Патрик_Суппес
1922-03-17;Q4066843;3875585;Алексей Васильевич Анохин;;https://ru.wikipedia.org/wiki/Алексей_Васильевич_Анохин
1922-03-17;Q3565774;3394649;Грауман, Уолтер;American director of stage shows, films and television shows;https://ru.wikipedia.org/wiki/Грауман,_Уолтер
1922-03-17;Q10906179;12177895;Нортенко, Василий Иванович;;https://ru.wikipedia.org/wiki/Нортенко,_Василий_Иванович
1922-03-17;Q19886267;21529954;Новиков, Василий Григорьевич;;https://ru.wikipedia.org/wiki/Новиков,_Василий_Григорьевич
1922-03-17;Q4286061;4096742;Маш, Ентэ;;https://ru.wikipedia.org/wiki/Маш,_Ентэ
1922-03-17;Q16663814;18270253;Клаз, Илья Семёнович;Soviet writer;https://ru.wikipedia.org/wiki/Клаз,_Илья_Семёнович
1922-03-17;Q30141208;31753469;Озолиньш, Миервалдис;Latvian actor;https://ru.wikipedia.org/wiki/Озолиньш,_Миервалдис
1922-03-17;Q4227798;4037242;Колесников, Юрий Антонович;Soviet writer;https://ru.wikipedia.org/wiki/Колесников,_Юрий_Антонович
1922-03-17;Q4064020;3872833;Амбарцумян, Сергей Александрович;;https://ru.wikipedia.org/wiki/Амбарцумян,_Сергей_Александрович
1922-03-17;Q49246976;50254884;Геворк Татосян;писатель;https://ru.wikipedia.org/wiki/Геворк_Татосян
1922-03-17;Q1364140;1303678;Густав Фрей;шведский борец греко-римского стиля, чемпион и двукратный призёр Олимпийских игр, чемпион и двукратный призёр чемпионатов мира;https://ru.wikipedia.org/wiki/Густав_Фрей
1922-03-17;Q3619532;3447430;Дио, Антонио Ди;;https://ru.wikipedia.org/wiki/Дио,_Антонио_Ди
1922-03-17;Q11131548;12325790;Лявон Антонович Луцкевич;Belarusian public figure, memoirist and writer (1922-1997);https://ru.wikipedia.org/wiki/Лявон_Антонович_Луцкевич
1922-03-17;Q20573268;22320866;Гурам Дондуа;Грузинский географ;https://ru.wikipedia.org/wiki/Гурам_Дондуа
1922-03-17;Q60695291;60554284;Кормич, Алексей Михайлович;;https://ru.wikipedia.org/wiki/Кормич,_Алексей_Михайлович
1922-03-18;Q519482;488585;Хардеггер, Андре;швейцарский велогонщик;https://ru.wikipedia.org/wiki/Хардеггер,_Андре
1922-03-18;Q11632835;12773280;Таниока, Тосиюки;Japanese jockey;https://ru.wikipedia.org/wiki/Таниока,_Тосиюки
1922-03-18;Q24877063;26837840;Сироки, Сумирэ;Japanese actress;https://ru.wikipedia.org/wiki/Сироки,_Сумирэ
1922-03-18;Q1242830;1183970;Печи, Шандор;Hungarian actor;https://ru.wikipedia.org/wiki/Печи,_Шандор
1922-03-18;Q4336694;4144458;Орлов, Николай Григорьевич;;https://ru.wikipedia.org/wiki/Орлов,_Николай_Григорьевич
1922-03-18;Q2639950;2545138;Джекобс Браувер;Dutch military personnel;https://ru.wikipedia.org/wiki/Джекобс_Браувер
1922-03-18;Q22123260;24153576;Нагаи, Юрико;Japanese actress;https://ru.wikipedia.org/wiki/Нагаи,_Юрико
1922-03-18;Q2630504;2536369;Михаил Андреевич Савицкий;Belarusian artist (1922-2010);https://ru.wikipedia.org/wiki/Михаил_Андреевич_Савицкий
1922-03-18;Q2820088;2700757;Шиклер, Аарон;American painter;https://ru.wikipedia.org/wiki/Шиклер,_Аарон
1922-03-18;Q4497986;4293280;Хиценко, Иван Иванович;;https://ru.wikipedia.org/wiki/Хиценко,_Иван_Иванович
1922-03-18;Q62206;64945;Эгон Бар;немецкий политик, член СДПГ, федеральный министр по особым поручениям;https://ru.wikipedia.org/wiki/Эгон_Бар
1922-03-18;Q352959;336976;Липсет, Сеймур Мартин;American sociologist;https://ru.wikipedia.org/wiki/Липсет,_Сеймур_Мартин
1922-03-18;Q28499776;30194094;Екатерина Романовна Минеева;;https://ru.wikipedia.org/wiki/Екатерина_Романовна_Минеева
1922-03-18;Q65031878;64674395;Гейдаров, Мурадали Шабагат оглы;;https://ru.wikipedia.org/wiki/Гейдаров,_Мурадали_Шабагат_оглы
1922-03-18;Q11645172;12785640;Ногути, Нобору;baseball player (1922-1945);https://ru.wikipedia.org/wiki/Ногути,_Нобору
1922-03-19;Q1357608;1297197;Бокон, Эрнст;Austrian association football player (1922-1991);https://ru.wikipedia.org/wiki/Бокон,_Эрнст
1922-03-19;Q3372246;3213848;Поль Серан;French journalist;https://ru.wikipedia.org/wiki/Поль_Серан
1922-03-19;Q6242706;6044694;Джон Келли;Lancashire and Derbyshire cricketer (1922-1979);https://ru.wikipedia.org/wiki/Джон_Келли
1922-03-19;Q18388709;19922769;Даг Смит;Australian rules footballer, born 1922;https://ru.wikipedia.org/wiki/Даг_Смит
1922-03-19;Q20011732;21681626;Ник Мид;British officer;https://ru.wikipedia.org/wiki/Ник_Мид
1922-03-19;Q28354657;30051806;Икэда, Макото;Japanese historian;https://ru.wikipedia.org/wiki/Икэда,_Макото
1922-03-19;Q4369821;4174325;Полетика, Тамара Владимировна;;https://ru.wikipedia.org/wiki/Полетика,_Тамара_Владимировна
1922-03-19;Q6261758;6065658;Джон Ван Эйссен;South African actor;https://ru.wikipedia.org/wiki/Джон_Ван_Эйссен
1922-03-19;Q109708;112337;Камменхубер, Аннелиз;German hethitologist (1922-1995);https://ru.wikipedia.org/wiki/Камменхубер,_Аннелиз
1922-03-19;Q913031;863510;Брайан Раст;музыкальный критик;https://ru.wikipedia.org/wiki/Брайан_Раст
1922-03-19;Q65149873;64790045;Мержвинская, Анна Константиновна;;https://ru.wikipedia.org/wiki/Мержвинская,_Анна_Константиновна
1922-03-19;Q195314;193175;Селихова, Лидия Матвеевна;Soviet speed skater;https://ru.wikipedia.org/wiki/Селихова,_Лидия_Матвеевна
1922-03-19;Q955980;905842;Катала-Рока, Франсеск;Spanish photographer;https://ru.wikipedia.org/wiki/Катала-Рока,_Франсеск
1922-03-19;Q4120771;3928434;Гай Льюис;American basketball player and coach;https://ru.wikipedia.org/wiki/Гай_Льюис
1922-03-19;Q4080504;3888895;Беглов, Валентин Алексеевич;;https://ru.wikipedia.org/wiki/Беглов,_Валентин_Алексеевич
1922-03-19;Q4231809;4041199;Сикорский, Вадим Витальевич;;https://ru.wikipedia.org/wiki/Сикорский,_Вадим_Витальевич
1922-03-19;Q11586629;12726593;Исибаси, Кадзуя;Japanese politician;https://ru.wikipedia.org/wiki/Исибаси,_Кадзуя
1922-03-19;Q28151688;29849596;Дария Алексеевна Муравьева;;https://ru.wikipedia.org/wiki/Дария_Алексеевна_Муравьева
1922-03-19;Q295162;285092;Онода, Хироо;Младший лейтенант Японии, продолжавший воевать до 1974 года;https://ru.wikipedia.org/wiki/Онода,_Хироо
1922-03-20;Q18278941;19808303;Тураев, Джуракул;Hero of the Soviet Union;https://ru.wikipedia.org/wiki/Тураев,_Джуракул
1922-03-20;Q22696768;24718654;Адзума, Гинносукэ;Japanese actor (1922-1997);https://ru.wikipedia.org/wiki/Адзума,_Гинносукэ
1922-03-20;Q18907625;20464622;Короткевич, Александр Тимофеевич;;https://ru.wikipedia.org/wiki/Короткевич,_Александр_Тимофеевич
1922-03-20;Q88286945;87525869;Устинова, Матрёна Андреевна;;https://ru.wikipedia.org/wiki/Устинова,_Матрёна_Андреевна
1922-03-20;Q452606;427092;Ирина Александровна Антонова;советский и российский искусствовед, директор Государственного музея изобразительных искусств им. А. С. Пушкина;https://ru.wikipedia.org/wiki/Ирина_Александровна_Антонова
1922-03-20;Q4217596;4027200;Каумбаев, Тоганбай;;https://ru.wikipedia.org/wiki/Каумбаев,_Тоганбай
1922-03-20;Q7297539;7202767;Рэй Гулдинг;actor and comedian (1922-1990);https://ru.wikipedia.org/wiki/Рэй_Гулдинг
1922-03-20;Q11464289;12603773;Ононисики, Кисабуро;;https://ru.wikipedia.org/wiki/Ононисики,_Кисабуро
1922-03-20;Q11539104;12679024;Мори, Мицу;Japanese poet;https://ru.wikipedia.org/wiki/Мори,_Мицу
1922-03-20;Q4151621;3959817;Гудовских, Иван Лаврентьевич;;https://ru.wikipedia.org/wiki/Гудовских,_Иван_Лаврентьевич
1922-03-20;Q4887816;4668895;Бенгт Мальмстен;Swedish speed skater;https://ru.wikipedia.org/wiki/Бенгт_Мальмстен
1922-03-20;Q287793;278218;Карл Райнер;American actor (1922-2020);https://ru.wikipedia.org/wiki/Карл_Райнер
1922-03-20;Q1374376;1313627;Джек Крушен;канадский актёр;https://ru.wikipedia.org/wiki/Джек_Крушен
1922-03-20;Q23656119;25663453;Криницкий, Григорий Александрович;;https://ru.wikipedia.org/wiki/Криницкий,_Григорий_Александрович
1922-03-21;Q315325;303110;Мейер, Русс;American film director and photographer (1922-2004);https://ru.wikipedia.org/wiki/Мейер,_Русс
1922-03-21;Q12157574;13374075;Алексей Петрович Стахорский;;https://ru.wikipedia.org/wiki/Алексей_Петрович_Стахорский
1922-03-21;Q5490248;5251889;Фрэнк Уоткинс;New Zealand pilot recommended for the Victoria Cross;https://ru.wikipedia.org/wiki/Фрэнк_Уоткинс
1922-03-21;Q15069390;16734121;Коньков, Фёдор Герасимович;Герой Советского Союза;https://ru.wikipedia.org/wiki/Коньков,_Фёдор_Герасимович
1922-03-21;Q20742394;22487819;Ёсида, Ясухико;Japanese political scientist (1922-2009);https://ru.wikipedia.org/wiki/Ёсида,_Ясухико
1922-03-21;Q1343731;1283397;Вунш, Франц;;https://ru.wikipedia.org/wiki/Вунш,_Франц
1922-03-21;Q4143996;3952145;Горелик, Марк Борисович;Russian painter (1922-2013);https://ru.wikipedia.org/wiki/Горелик,_Марк_Борисович
1922-03-21;Q15076980;16740443;Опрышко, Николай Александрович;Герой Советского Союза;https://ru.wikipedia.org/wiki/Опрышко,_Николай_Александрович
1922-03-22;Q1741956;1674919;Тури Вазиле;Italian producer, director, playwright, screenwriter, film critic and author;https://ru.wikipedia.org/wiki/Тури_Вазиле
1922-03-22;Q4110055;3917933;Ветров, Виктор Митрофанович;;https://ru.wikipedia.org/wiki/Ветров,_Виктор_Митрофанович
1922-03-22;Q5761759;5531341;Крог, Хильдур;Norwegian botanist (1922-2014);https://ru.wikipedia.org/wiki/Крог,_Хильдур
1922-03-22;Q17384774;18980867;Томилин, Леонид Филиппович;;https://ru.wikipedia.org/wiki/Томилин,_Леонид_Филиппович
1922-03-22;Q4284505;4095255;Матвеев, Алексей Николаевич;;https://ru.wikipedia.org/wiki/Матвеев,_Алексей_Николаевич
1922-03-22;Q12537552;13812411;Гришко, Валентин Сергеевич;;https://ru.wikipedia.org/wiki/Гришко,_Валентин_Сергеевич
1922-03-22;Q647523;609372;Гонсальво III, Мариано Гонсальво;испанский футболист;https://ru.wikipedia.org/wiki/Гонсальво_III,_Мариано_Гонсальво
1922-03-22;Q4481280;4278828;Фармонкулов, Абдуназар;;https://ru.wikipedia.org/wiki/Фармонкулов,_Абдуназар
